Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep),ROOM1:Zone Windows Total Heat Gain Energy [J](TimeStep),ROOM1:Zone Windows Total Heat Loss Energy [J](TimeStep),WALL_NORTH:Surface Inside Face Temperature [C](TimeStep),WALL_NORTH:Surface Outside Face Temperature [C](TimeStep),WALL_NORTH:Surface Inside Face Net Surface Thermal Radiation Heat Gain Energy [J](TimeStep),WALL_SOUTH:Surface Inside Face Temperature [C](TimeStep),WALL_SOUTH:Surface Outside Face Temperature [C](TimeStep),WALL_SOUTH:Surface Inside Face Net Surface Thermal Radiation Heat Gain Energy [J](TimeStep),WALL_EAST:Surface Inside Face Temperature [C](TimeStep),WALL_EAST:Surface Outside Face Temperature [C](TimeStep),WALL_EAST:Surface Inside Face Net Surface Thermal Radiation Heat Gain Energy [J](TimeStep),WALL_WEST:Surface Inside Face Temperature [C](TimeStep),WALL_WEST:Surface Outside Face Temperature [C](TimeStep),WALL_WEST:Surface Inside Face Net Surface Thermal Radiation Heat Gain Energy [J](TimeStep),FLOOR:Surface Inside Face Temperature [C](TimeStep),FLOOR:Surface Outside Face Temperature [C](TimeStep),FLOOR:Surface Inside Face Net Surface Thermal Radiation Heat Gain Energy [J](TimeStep),ROOF:Surface Inside Face Temperature [C](TimeStep),ROOF:Surface Outside Face Temperature [C](TimeStep),ROOF:Surface Inside Face Net Surface Thermal Radiation Heat Gain Energy [J](TimeStep),MYBINDO:Surface Inside Face Temperature [C](TimeStep),MYBINDO:Surface Outside Face Temperature [C](TimeStep),MYBINDO:Surface Inside Face Net Surface Thermal Radiation Heat Gain Energy [J](TimeStep),ROOM1:Zone Mean Air Temperature [C](TimeStep),ROOM1:Zone Air System Sensible Heating Energy [J](TimeStep),ROOM1:Zone Air System Sensible Cooling Energy [J](TimeStep) 
 04/16  16:00:00,28.8,903376.5468159383,0.0,29.061731282321567,31.759508575826604,114868.67151635273,29.23065863399979,33.4284880234022,44305.97893417783,29.426784137086596,38.023503138348964,-10810.942198101016,29.407895803167047,32.191959422338016,-4294.300903383208,28.91844425266676,28.243119305747136,310453.24809242255,30.0331027100733,40.72437836485605,-417626.8162759921,30.36340017615578,29.064292141166163,-36895.839165476355,28.000000000000004,0.0,942627.9441551667 
 04/16  17:00:00,28.9,523824.3534812983,0.0,29.188735303217285,31.291556492441313,123040.06929000991,29.424297196070306,32.250382105187015,36155.449722667014,29.6199678626072,37.05008965574702,-25665.69884235414,29.511521597122925,31.708781372592146,11798.153192976231,28.92495350706751,28.37664705168216,404280.89563836297,30.389197576027364,37.606105143829936,-553771.0599702633,29.449817806429905,28.15460445928204,4162.19096860159,28.000000000000004,0.0,1030075.5723258106 
 04/16  18:00:00,28.5,214632.80386127986,0.0,29.323474410271423,30.2726677132022,131643.08003078,29.615480603349194,30.960557691560265,31143.026335819693,29.865052320802242,33.86644078885812,-55469.04946787924,29.620341340565652,30.614378190911463,29210.646391146165,28.96193273230708,28.328924650841955,484270.22629118036,30.714774925398018,33.540573696464456,-664554.4473655713,28.576771973724135,27.02047101061993,43756.517784524476,28.0,0.0,1136115.0951116409 
 04/16  19:00:00,27.8,0.0,3787.2285103092167,29.431062456764618,28.960844987762727,136123.57513543015,29.75642280513415,29.605018211210577,28637.38608268347,30.086231453028454,30.92939180643019,-90599.61977656593,29.702197397626858,29.282156250697984,42482.842788691996,28.999310629823864,28.15565433763594,538592.005537254,30.935163232874572,29.437626795535483,-731671.7625584002,27.84031061206099,25.968421191252787,76435.57279090682,28.000000000000004,0.0,1084674.2119223848 
 04/16  20:00:00,25.8,0.0,114842.94020960106,29.506746001991676,27.489751140606266,132417.45688585239,29.841826635640388,28.093389796420944,26119.86431716722,30.237961413214197,28.929693171272646,-120899.88936562496,29.753350622311938,27.80031960385397,47195.93718910243,29.04002652699898,27.510045909931907,554477.8694219303,31.024260474822878,26.481447674323544,-748233.9988180674,27.046797660704783,24.459300801581435,108922.7603696404,28.0,0.0,1147004.8687731305 
 04/16  21:00:00,24.1,0.0,133801.34954956363,29.524292440660506,26.38448813254786,123737.24408646797,29.851866901812528,26.91971907181303,22226.808810777562,30.281616599342737,27.589407672074795,-138644.56107068426,29.748320457337922,26.611038029834233,46274.17799057403,29.060389812475268,26.816671201459975,536428.6984701147,30.960031964369982,25.068351190975473,-711224.1201473135,26.711649154793463,23.68648262872091,121201.7518600635,28.000000000000004,0.0,1160999.154109307 
 04/16  22:00:00,24.2,0.0,126686.30850984195,29.468309501993982,26.13938781066994,112738.21204393533,29.78096924074533,26.647310188251254,16375.094759002377,30.213214003669297,27.117526678462273,-145226.01801189198,29.67185578758446,26.409300605682464,42439.986955745015,29.03845592499038,26.635218053448412,493142.06047672895,30.754605859179115,24.60249079851168,-631833.2455200565,26.855247451346486,23.962083391433794,112363.909296537,28.000000000000004,0.0,1117432.0567635985 
 04/16  23:00:00,22.5,0.0,146997.3397184758,29.339137787344452,25.25956988772374,96568.9228758151,29.63690517307301,25.74166127864625,8374.129923782451,30.04900974408753,26.08339770008718,-148900.935575711,29.52421048320478,25.53520838530814,32739.30016566723,28.96258503724679,25.938393350686674,427580.1493627599,30.4419756210125,23.733492482050053,-540265.3779135494,26.364255386377295,23.05012300419594,123903.81116123621,28.0,0.0,917227.6923920036 
 04/16  24:00:00,22.2,0.0,143472.79598407354,29.16632317833335,24.855688578336974,82643.77853089587,29.447536525411085,25.302177082786006,866.7994748312684,29.82978813507509,25.56381465759707,-146340.86929781616,29.335399610863316,25.120627741240884,24432.632546188004,28.851888922989872,25.61096953298362,360643.52220891125,30.0785252421342,23.413001804658535,-440173.409995609,26.300299487773714,23.038287293971962,117927.54653259876,27.999999999999993,0.0,777990.5974963459 
 04/17  01:00:00,21.4,0.0,165009.7788633883,28.95475148852733,24.084175821468932,66986.29188669597,29.222118961475413,24.501403146380422,-6865.2508768333755,29.56760766003364,24.68656728623876,-144034.78916462054,29.110387052108898,24.323227262163954,13518.789792728683,28.704202142662567,25.1563703971717,289230.9695413003,29.684792316390734,22.079223952117676,-349241.8393266218,25.697407095169297,21.97906309562586,130405.82814735094,28.0,0.0,640341.2443814019 
 04/17  02:00:00,20.1,0.0,175272.1138087954,28.715549384621998,23.361461302151238,53904.42647515511,28.96972447125489,23.768757469182436,-13518.734245726833,29.27783968353651,23.89220303065619,-139197.65499147796,28.85988540253492,23.60864771247225,4439.366209347448,28.528466690966802,24.521594824907798,223076.9816599382,29.277417031931137,21.513014099028247,-263168.42549508356,25.29864811434686,21.355478094170678,134464.04038784798,28.0,0.0,468322.77964317 
 04/17  03:00:00,19.9,0.0,170358.19358212838,28.45175322414417,23.138558699548817,43823.21858760361,28.693119119716613,23.54729727886358,-18965.521862069396,28.96605878978432,23.729280620329373,-132295.16547473715,28.586585245525228,23.297487188002883,-2261.3951771736693,28.327473820656504,24.19707548059979,163181.73472141742,28.858898312400605,21.185448191527733,-180784.0935879632,25.18704573496609,21.31180897906529,127301.22279292255,27.999999999999996,0.0,301351.0511659332 
 04/17  04:00:00,19.8,0.0,163126.60226348435,28.165815591315233,23.078901670700155,35453.57400395315,28.396093107978082,23.32815737266816,-23653.926753439864,28.637125613975734,23.554941494938443,-125447.93435922249,28.29257367246063,23.164441776428873,-7746.303739472568,28.101349592674087,23.944343409901084,108627.63314024139,28.433413863918265,21.114559261611372,-105613.78960683379,25.106296206112518,21.37538542411062,118380.74731477477,28.0,0.0,146199.42097113273 
