Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep),ROOM1:Zone Mean Air Temperature [C](TimeStep),ROOM1 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Total Heating Energy [J](TimeStep),ROOM1 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Total Cooling Energy [J](TimeStep) 
 02/25  04:00:00,14.5,23.714047905499037,0.0,0.0 
 02/25  05:00:00,14.4,23.244657407550072,0.0,0.0 
 02/25  06:00:00,13.8,22.777449296048612,0.0,0.0 
 02/25  07:00:00,13.4,22.30910707602043,0.0,0.0 
 02/25  08:00:00,14.4,21.924085387354026,0.0,0.0 
 02/25  09:00:00,15.7,22.31361000065916,0.0,0.0 
 02/25  10:00:00,16.6,22.289708963798812,0.0,0.0 
 02/25  11:00:00,23.1,22.392100649736935,0.0,0.0 
 02/25  12:00:00,23.0,22.716945004267473,0.0,0.0 
 02/25  13:00:00,23.4,23.222038005572173,0.0,0.0 
 02/25  14:00:00,25.8,23.869403752267562,0.0,33949.53922018104 
 02/25  15:00:00,25.6,23.999989810906836,0.0,753871.2026030232 
 02/25  16:00:00,25.1,23.999999123744338,0.0,1163093.3019557649 
 02/25  17:00:00,25.2,23.999999896534106,0.0,1751032.542735736 
 02/25  18:00:00,24.6,23.99999998538482,0.0,1902244.5212372853 
 02/25  19:00:00,23.8,23.99999999806995,0.0,1552185.3113634288 
 02/25  20:00:00,20.6,23.999999999732132,0.0,1652775.1230329357 
 02/25  21:00:00,19.9,23.999999999964196,0.0,1662669.8158587262 
 02/25  22:00:00,19.7,23.99999999999557,0.0,1435106.0252345207 
 02/25  23:00:00,18.0,23.999999999999574,0.0,954745.1958998087 
 02/25  24:00:00,17.9,23.999999999999968,0.0,676794.92128229 
 02/26  01:00:00,17.7,23.999999999999996,0.0,476362.89977546525 
 02/26  02:00:00,16.7,24.0,0.0,283679.357324307 
 02/26  03:00:00,16.4,24.0,0.0,117418.65951575048 
 02/26  04:00:00,15.8,23.95120577854797,0.0,0.0 
 02/26  05:00:00,16.4,23.571183207867676,0.0,0.0 
 02/26  06:00:00,17.4,23.164377800643166,0.0,0.0 
 02/26  07:00:00,18.2,22.788441605302147,0.0,0.0 
 02/26  08:00:00,18.6,22.47174885668145,0.0,0.0 
 02/26  09:00:00,19.2,22.930134918377995,0.0,0.0 
 02/26  10:00:00,21.8,23.051326434034006,0.0,0.0 
 02/26  11:00:00,27.1,23.297642524793932,0.0,0.0 
 02/26  12:00:00,26.5,23.732556286019623,0.0,0.0 
 02/26  13:00:00,25.9,23.99521877336997,0.0,332140.6069999319 
 02/26  14:00:00,27.5,23.999622727800322,0.0,981160.1213031056 
 02/26  15:00:00,27.3,23.9999548082597,0.0,1581691.8068609403 
 02/26  16:00:00,27.0,23.99999290891354,0.0,2102960.408530326 
 02/26  17:00:00,26.6,23.99999876068322,0.0,2358823.182580285 
 02/26  18:00:00,26.1,23.99999976850163,0.0,2755021.2602003883 
 02/26  19:00:00,25.3,23.999999958876828,0.0,2676190.3575612092 
 02/26  20:00:00,21.8,23.99999999250585,0.0,2545393.056815862 
 02/26  21:00:00,20.6,23.999999998654893,0.0,2183874.7056253115 
 02/26  22:00:00,20.2,23.99999999977068,0.0,1933474.183883603 
 02/26  23:00:00,18.2,23.99999999996645,0.0,1594988.2651780723 
 02/26  24:00:00,18.0,23.999999999995694,0.0,1321234.8614612343 
 02/27  01:00:00,18.1,23.99999999999952,0.0,1057590.2105415978 
 02/27  02:00:00,18.0,23.999999999999957,0.0,775359.8782864981 
 02/27  03:00:00,18.8,23.999999999999996,0.0,522824.82183875237 
 02/27  04:00:00,17.6,24.000000000000004,0.0,294332.12811968726 
 02/27  05:00:00,17.5,24.0,0.0,122479.7806893183 
 02/27  06:00:00,16.3,23.881242938493802,0.0,0.0 
 02/27  07:00:00,15.5,23.478767391086922,0.0,0.0 
 02/27  08:00:00,15.9,23.141889943728344,0.0,0.0 
 02/27  09:00:00,18.4,23.55814206706662,0.0,0.0 
 02/27  10:00:00,20.2,23.600708901634977,0.0,0.0 
 02/27  11:00:00,26.4,23.778176690528372,0.0,0.0 
 02/27  12:00:00,26.7,23.996461615706604,0.0,165808.56206228363 
 02/27  13:00:00,27.3,23.99978164688075,0.0,766034.4820208598 
 02/27  14:00:00,29.4,23.99997649342842,0.0,1479867.2293038745 
 02/27  15:00:00,29.8,23.9999964236417,0.0,1976314.9504221785 
 02/27  16:00:00,28.4,23.999999364285838,0.0,2358701.0321161426 
 02/27  17:00:00,27.8,23.99999987518153,0.0,2947190.4888801947 
 02/27  18:00:00,27.2,23.999999973673287,0.0,3416330.4697365803 
 02/27  19:00:00,26.3,23.999999994614175,0.0,3147060.8270677775 
 02/27  20:00:00,23.0,23.999999998866905,0.0,2801272.8769626194 
 02/27  21:00:00,22.2,23.9999999997642,0.0,2587970.8086225954 
 02/27  22:00:00,21.4,23.99999999995294,0.0,2447200.0426036813 
 02/27  23:00:00,20.3,23.999999999991623,0.0,2127948.6762698274 
 02/27  24:00:00,20.3,23.99999999999865,0.0,1827330.0635770431 
 02/28  01:00:00,19.8,23.999999999999805,0.0,1541333.6425386632 
 02/28  02:00:00,17.8,23.999999999999975,0.0,1239242.458445684 
 02/28  03:00:00,17.4,24.0,0.0,957565.6060298007 
 02/28  04:00:00,16.7,24.000000000000004,0.0,684381.474962154 
 02/28  05:00:00,16.7,24.000000000000004,0.0,429773.59677302954 
 02/28  06:00:00,16.7,23.999999999999996,0.0,208430.01079751516 
 02/28  07:00:00,16.8,23.999999999999996,0.0,8847.720059992416 
 02/28  08:00:00,17.2,23.704782625221668,0.0,0.0 
 02/28  09:00:00,18.5,23.97032666027666,0.0,0.0 
 02/28  10:00:00,20.2,23.99983607146081,0.0,41030.25327398601 
 02/28  11:00:00,26.5,23.999996534892144,0.0,216310.81222969593 
 02/28  12:00:00,26.6,23.99999982867545,0.0,528117.4497072787 
 02/28  13:00:00,27.1,23.99999998497946,0.0,989769.7933695635 
 02/28  14:00:00,29.4,23.999999998022773,0.0,1527874.7882786628 
 02/28  15:00:00,29.0,23.99999999968396,0.0,1901374.9487872492 
 02/28  16:00:00,28.1,23.999999999943793,0.0,2457282.329715184 
 02/28  17:00:00,27.7,23.99999999998897,0.0,2991863.4819436367 
 02/28  18:00:00,26.5,23.99999999999768,0.0,3422605.060876798 
 02/28  19:00:00,23.7,23.999999999999527,0.0,2946776.427143599 
 02/28  20:00:00,22.3,23.999999999999904,0.0,2696480.761197273 
 02/28  21:00:00,21.5,23.99999999999998,0.0,2552516.9834669926 
 02/28  22:00:00,19.7,23.999999999999993,0.0,2421810.505066156 
 02/28  23:00:00,18.1,24.000000000000004,0.0,2096455.8468272272 
 02/28  24:00:00,16.8,23.999999999999996,0.0,1791723.4351827314 
 03/01  01:00:00,15.1,24.0,0.0,1477942.7660817693 
 03/01  02:00:00,14.5,24.0,0.0,1151078.457236303 
 03/01  03:00:00,13.9,24.0,0.0,814924.6171885306 
 03/01  04:00:00,13.4,24.0,0.0,481425.1418241876 
 03/01  05:00:00,13.4,23.99999999999999,0.0,183001.84103457857 
 03/01  06:00:00,13.7,23.934375241709134,0.0,0.0 
 03/01  07:00:00,12.8,23.40399964321414,0.0,0.0 
 03/01  08:00:00,14.0,22.89214687692946,0.0,0.0 
 03/01  09:00:00,15.0,23.133239180759833,0.0,0.0 
 03/01  10:00:00,16.7,23.062902296005678,0.0,0.0 
 03/01  11:00:00,23.9,23.11398285188035,0.0,0.0 
 03/01  12:00:00,24.3,23.36900657138452,0.0,0.0 
 03/01  13:00:00,25.5,23.832458714348167,0.0,0.0 
 03/01  14:00:00,27.7,23.997345569255646,0.0,564569.2280958385 
 03/01  15:00:00,27.3,23.999785054352525,0.0,1214007.5192399826 
 03/01  16:00:00,27.0,23.999974999435246,0.0,1717805.0398646453 
 03/01  17:00:00,26.5,23.9999962550677,0.0,1986862.3797554232 
 03/01  18:00:00,26.2,23.999999385668175,0.0,2080983.1777285954 
 03/01  19:00:00,26.0,23.999999907246465,0.0,2017660.3461826367 
 03/01  20:00:00,20.8,23.999999985562813,0.0,2168053.371242905 
 03/01  21:00:00,20.6,23.999999997775994,0.0,2018150.9120030086 
 03/01  22:00:00,19.8,23.999999999677318,0.0,1645393.3725218014 
 03/01  23:00:00,18.4,23.999999999961354,0.0,1221950.3108387957 
 03/01  24:00:00,18.0,23.999999999996085,0.0,952222.0776048887 
 03/02  01:00:00,17.4,23.99999999999967,0.0,721053.9992462464 
 03/02  02:00:00,16.6,23.99999999999998,0.0,477227.1149413155 
 03/02  03:00:00,17.1,23.999999999999996,0.0,262506.94453236397 
 03/02  04:00:00,16.4,23.999999999999996,0.0,85227.70311934475 
 03/02  05:00:00,15.6,23.828051021859473,0.0,0.0 
 03/02  06:00:00,15.5,23.39846225296095,0.0,0.0 
 03/02  07:00:00,15.4,22.95559479649844,0.0,0.0 
 03/02  08:00:00,16.3,22.62099445994729,0.0,0.0 
 03/02  09:00:00,17.0,22.98341591475507,0.0,0.0 
 03/02  10:00:00,19.9,23.017120588917404,0.0,0.0 
 03/02  11:00:00,25.1,23.203893569103812,0.0,0.0 
 03/02  12:00:00,25.2,23.608461927647614,0.0,0.0 
 03/02  13:00:00,25.9,23.998341535834165,0.0,224494.53062062082 
 03/02  14:00:00,28.5,23.999994562469393,0.0,991014.1829607429 
 03/02  15:00:00,28.8,23.99999940007286,0.0,1516644.2924475302 
 03/02  16:00:00,28.1,23.999999910014854,0.0,2098609.292306753 
 03/02  17:00:00,28.0,23.99999998415856,0.0,2339722.0148208896 
 03/02  18:00:00,27.5,23.999999996970562,0.0,2781925.767881761 
 03/02  19:00:00,26.3,23.999999999429615,0.0,2875038.6644216394 
 03/02  20:00:00,23.8,23.999999999887365,0.0,2886795.7993240533 
 03/02  21:00:00,23.3,23.999999999977664,0.0,2514365.160273313 
 03/02  22:00:00,22.3,23.999999999995715,0.0,2275099.3534782166 
 03/02  23:00:00,20.0,23.999999999999265,0.0,1977988.931984696 
 03/02  24:00:00,19.3,23.999999999999883,0.0,1731554.7668455634 
 03/03  01:00:00,19.0,23.999999999999986,0.0,1477332.073894321 
 03/03  02:00:00,17.8,23.999999999999996,0.0,1186969.6938354475 
 03/03  03:00:00,17.6,24.000000000000004,0.0,905274.2350748448 
 03/03  04:00:00,16.4,23.999999999999996,0.0,634309.1038813968 
 03/03  05:00:00,15.4,23.999999999999993,0.0,382604.21137997246 
 03/03  06:00:00,15.2,23.999999999999996,0.0,165943.95399652715 
 03/03  07:00:00,14.9,23.97014700841542,0.0,0.0 
 03/03  08:00:00,15.8,23.605304281056682,0.0,0.0 
 03/03  09:00:00,17.6,23.847723742303632,0.0,0.0 
 03/03  10:00:00,21.7,23.9210143904154,0.0,0.0 
 03/03  11:00:00,26.7,23.999468839419208,0.0,63750.81694115734 
 03/03  12:00:00,26.9,23.999979561415948,0.0,372438.9612776892 
 03/03  13:00:00,26.8,23.999998364244963,0.0,925692.5194064665 
 03/03  14:00:00,29.4,23.999999791082328,0.0,1494284.7461519681 
 03/03  15:00:00,29.7,23.999999965888847,0.0,2107302.053102272 
 03/03  16:00:00,28.9,23.999999993552834,0.0,2648794.9918426187 
 03/03  17:00:00,28.7,23.999999998640003,0.0,3322172.4155547246 
 03/03  18:00:00,27.6,23.99999999968871,0.0,3894668.341714127 
 03/03  19:00:00,26.6,23.999999999928942,0.0,3415255.8553525265 
 03/03  20:00:00,23.1,23.99999999998325,0.0,3192230.851810857 
 03/03  21:00:00,23.6,23.999999999996064,0.0,3115386.329423235 
 03/03  22:00:00,23.9,23.9999999999991,0.0,3021831.2937286873 
 03/03  23:00:00,22.8,23.999999999999808,0.0,2698203.353741635 
 03/03  24:00:00,22.9,23.999999999999964,0.0,2394166.6314445483 
 03/04  01:00:00,23.1,23.999999999999996,0.0,2123844.2862735414 
 03/04  02:00:00,22.3,24.0,0.0,1848258.823286217 
 03/04  03:00:00,22.9,24.0,0.0,1592317.3856320544 
 03/04  04:00:00,19.8,23.999999999999996,0.0,1337468.1049083904 
 03/04  05:00:00,20.4,24.0,0.0,1106235.9108181188 
 03/04  06:00:00,21.2,24.0,0.0,887326.8156307855 
 03/04  07:00:00,21.8,24.000000000000004,0.0,684852.3708225396 
 03/04  08:00:00,23.0,24.000000000000004,0.0,529588.5242239551 
 03/04  09:00:00,22.6,23.999999999999996,0.0,704240.7062083791 
 03/04  10:00:00,22.8,24.000000000000004,0.0,759557.8174587174 
 03/04  11:00:00,26.8,24.0,0.0,991950.9808900567 
 03/04  12:00:00,26.4,24.0,0.0,1225966.5905698275 
 03/04  13:00:00,26.9,23.999999999999996,0.0,1583878.8845930665 
 03/04  14:00:00,29.1,23.999999999999996,0.0,2021924.7655386375 
 03/04  15:00:00,29.1,23.999999999999996,0.0,2386270.6186403725 
 03/04  16:00:00,28.1,24.0,0.0,2691882.130584677 
 03/04  17:00:00,28.2,24.000000000000007,0.0,3021749.239185439 
 03/04  18:00:00,27.8,24.0,0.0,3311705.9037311124 
 03/04  19:00:00,26.0,23.999999999999996,0.0,3285353.4162474866 
 03/04  20:00:00,22.9,24.000000000000004,0.0,3272950.6081669126 
 03/04  21:00:00,22.7,24.0,0.0,3178866.360387404 
 03/04  22:00:00,22.1,23.999999999999996,0.0,3024563.5516815176 
 03/04  23:00:00,20.6,24.0,0.0,2676392.13567541 
 03/04  24:00:00,20.4,24.000000000000004,0.0,2350902.528488567 
 03/05  01:00:00,19.4,24.0,0.0,2046761.7361325442 
 03/05  02:00:00,18.5,23.999999999999996,0.0,1726400.7173436643 
 03/05  03:00:00,18.0,24.000000000000007,0.0,1418880.1510644064 
 03/05  04:00:00,18.2,24.000000000000004,0.0,1122938.8208870043 
 03/05  05:00:00,17.9,24.000000000000004,0.0,838799.5797239708 
 03/05  06:00:00,17.8,24.000000000000004,0.0,578898.4061833504 
 03/05  07:00:00,17.1,24.00000000000001,0.0,346507.5346611766 
 03/05  08:00:00,18.7,24.0,0.0,199574.90921369052 
 03/05  09:00:00,20.2,24.0,0.0,404600.80084138433 
 03/05  10:00:00,21.2,24.0,0.0,451434.1711997372 
 03/05  11:00:00,25.6,23.999999999999996,0.0,715662.6021971231 
 03/05  12:00:00,25.7,24.0,0.0,1062020.5367541811 
 03/05  13:00:00,26.1,24.0,0.0,1397264.4251926483 
 03/05  14:00:00,28.1,24.0,0.0,1978249.0430795727 
 03/05  15:00:00,28.0,23.999999999999996,0.0,2492496.8346072687 
 03/05  16:00:00,27.2,24.0,0.0,2793378.8035756447 
 03/05  17:00:00,27.0,24.0,0.0,3050402.5114193247 
 03/05  18:00:00,26.6,24.000000000000004,0.0,3298001.1986693004 
 03/05  19:00:00,26.5,24.000000000000004,0.0,3254188.962012089 
 03/05  20:00:00,23.4,24.000000000000007,0.0,3218720.6986749955 
 03/05  21:00:00,22.0,24.0,0.0,3097649.5674047596 
 03/05  22:00:00,22.0,24.000000000000004,0.0,2931193.3851391594 
 03/05  23:00:00,19.5,24.000000000000004,0.0,2562640.3531407784 
 03/05  24:00:00,19.2,24.000000000000004,0.0,2221773.400406163 
 03/06  01:00:00,19.4,24.000000000000004,0.0,1900056.9616254692 
 03/06  02:00:00,18.2,24.0,0.0,1557741.83404187 
 03/06  03:00:00,18.2,23.999999999999996,0.0,1231428.632574985 
 03/06  04:00:00,17.4,23.999999999999996,0.0,917669.4293997899 
 03/06  05:00:00,17.2,23.999999999999996,0.0,627002.9957093075 
 03/06  06:00:00,17.1,24.000000000000004,0.0,366953.95622704935 
 03/06  07:00:00,16.2,24.0,0.0,147387.98142616043 
 03/06  08:00:00,17.3,23.99093377483262,0.0,0.0 
 03/06  09:00:00,17.9,23.999762169538386,0.0,161395.3115509853 
 03/06  10:00:00,19.8,23.999994563680268,0.0,154550.18536422175 
 03/06  11:00:00,26.3,23.999999791065154,0.0,362288.9202748297 
 03/06  12:00:00,26.6,23.999999986745003,0.0,611273.7238237737 
 03/06  13:00:00,27.0,23.999999998668418,0.0,1038703.9154151329 
 03/06  14:00:00,29.0,23.99999999981579,0.0,1454810.530466431 
 03/06  15:00:00,29.1,23.99999999996956,0.0,2061592.7703955616 
 03/06  16:00:00,27.7,23.999999999994277,0.0,2714106.2109051496 
 03/06  17:00:00,27.5,23.9999999999988,0.0,3331875.8237957633 
 03/06  18:00:00,26.8,23.99999999999973,0.0,3518709.0526140467 
 03/06  19:00:00,25.5,23.999999999999947,0.0,3149122.4287147983 
 03/06  20:00:00,21.7,23.999999999999986,0.0,3041834.187446428 
 03/06  21:00:00,19.2,23.999999999999996,0.0,2945305.844767261 
 03/06  22:00:00,19.4,24.0,0.0,2780196.569078105 
 03/06  23:00:00,18.3,24.0,0.0,2375372.3525670324 
 03/06  24:00:00,17.7,24.0,0.0,1984858.8917351887 
 03/07  01:00:00,17.6,24.0,0.0,1620890.3249616283 
 03/07  02:00:00,17.1,24.000000000000004,0.0,1248475.7014323403 
 03/07  03:00:00,17.0,24.0,0.0,902889.9292101711 
 03/07  04:00:00,15.7,23.999999999999996,0.0,582501.072720031 
 03/07  05:00:00,16.3,24.0,0.0,310102.7949627288 
 03/07  06:00:00,16.7,23.999999999999996,0.0,101225.16884887325 
 03/07  07:00:00,17.0,23.767354487798922,0.0,0.0 
 03/07  08:00:00,18.5,23.384238222419135,0.0,0.0 
 03/07  09:00:00,20.3,23.646063848459026,0.0,0.0 
 03/07  10:00:00,21.5,23.75608812166672,0.0,0.0 
 03/07  11:00:00,25.9,23.953134492359084,0.0,0.0 
 03/07  12:00:00,26.9,23.998453086922545,0.0,331818.1444013442 
 03/07  13:00:00,27.1,23.999881977237592,0.0,920018.5563032478 
 03/07  14:00:00,29.3,23.999985165767384,0.0,1543005.6731723298 
 03/07  15:00:00,29.4,23.99999761613758,0.0,2085537.7150228764 
 03/07  16:00:00,27.7,23.999999559138374,0.0,2565156.855003478 
 03/07  17:00:00,27.5,23.99999990904663,0.0,3208402.5063158493 
 03/07  18:00:00,26.6,23.999999979708647,0.0,3740316.607008838 
 03/07  19:00:00,26.4,23.999999995515505,0.0,3304903.0954156755 
 03/07  20:00:00,21.1,23.99999999898259,0.0,3040752.293982471 
 03/07  21:00:00,20.5,23.999999999771514,0.0,2908101.2114188857 
 03/07  22:00:00,20.5,23.999999999950813,0.0,2766794.1654670904 
 03/07  23:00:00,18.0,23.999999999990578,0.0,2384574.827807873 
 03/07  24:00:00,17.7,23.999999999998373,0.0,2014526.687202231 
 03/08  01:00:00,17.5,23.99999999999975,0.0,1663979.474296221 
 03/08  02:00:00,16.7,23.999999999999968,0.0,1301108.0890153577 
 03/08  03:00:00,16.6,23.999999999999996,0.0,961143.2916182042 
 03/08  04:00:00,15.0,24.0,0.0,639710.3484270178 
 03/08  05:00:00,14.8,24.000000000000004,0.0,356038.9721967857 
 03/08  06:00:00,15.1,24.0,0.0,126699.83590689003 
 03/08  07:00:00,15.0,23.826426882874802,0.0,0.0 
 03/08  08:00:00,16.7,23.439467956504917,0.0,0.0 
 03/08  09:00:00,17.5,23.65367710161755,0.0,0.0 
 03/08  10:00:00,19.1,23.71926116777328,0.0,0.0 
 03/08  11:00:00,24.4,23.885387425568737,0.0,0.0 
 03/08  12:00:00,24.6,23.997347793654132,0.0,216693.6912874717 
 03/08  13:00:00,25.3,23.999826227437147,0.0,765982.9941166509 
 03/08  14:00:00,27.1,23.999980900445937,0.0,1374121.1206174297 
 03/08  15:00:00,27.2,23.999997145050813,0.0,1895381.8907985725 
 03/08  16:00:00,25.9,23.99999949919241,0.0,2284487.384165027 
 03/08  17:00:00,25.6,23.999999902971577,0.0,2833421.85002091 
 03/08  18:00:00,25.4,23.999999979629308,0.0,3325808.6745750476 
 03/08  19:00:00,24.2,23.999999995786492,0.0,3192819.5183310024 
 03/08  20:00:00,21.8,23.9999999991083,0.0,2834086.315417002 
 03/08  21:00:00,18.6,23.999999999815024,0.0,2565786.2436953085 
 03/08  22:00:00,18.2,23.999999999963613,0.0,2380450.280306504 
 03/08  23:00:00,16.6,23.999999999993772,0.0,2003927.1161001665 
 03/08  24:00:00,15.8,23.99999999999907,0.0,1636156.8595539834 
 03/09  01:00:00,15.8,23.99999999999989,0.0,1284090.8673402274 
 03/09  02:00:00,15.1,23.99999999999999,0.0,922069.1158893114 
 03/09  03:00:00,14.8,24.000000000000004,0.0,590209.7427561695 
 03/09  04:00:00,13.4,24.0,0.0,294142.8085505007 
 03/09  05:00:00,13.6,24.000000000000004,0.0,63233.6840654276 
 03/09  06:00:00,13.2,23.725249185798674,0.0,0.0 
 03/09  07:00:00,13.1,23.158339457329912,0.0,0.0 
 03/09  08:00:00,14.0,22.6917062140892,0.0,0.0 
 03/09  09:00:00,17.3,22.93109542414402,0.0,0.0 
 03/09  10:00:00,18.7,22.96268353599997,0.0,0.0 
 03/09  11:00:00,25.3,23.1094012813618,0.0,0.0 
 03/09  12:00:00,25.4,23.504111832662723,0.0,0.0 
 03/09  13:00:00,25.5,23.99260143151861,0.0,143268.2186345435 
 03/09  14:00:00,27.5,23.999979471188585,0.0,1012475.2650706081 
 03/09  15:00:00,27.9,23.999997734021665,0.0,1536445.5792606154 
 03/09  16:00:00,27.1,23.99999965375747,0.0,2202219.9410257195 
 03/09  17:00:00,26.8,23.99999993619002,0.0,2438338.437900693 
 03/09  18:00:00,26.7,23.999999987360763,0.0,2901172.8052793248 
 03/09  19:00:00,25.9,23.999999997539664,0.0,2990716.1044034734 
 03/09  20:00:00,20.7,23.99999999950638,0.0,2902273.4080097354 
 03/09  21:00:00,20.3,23.999999999901853,0.0,2504102.057239235 
 03/09  22:00:00,20.0,23.999999999981426,0.0,2229781.0684296717 
 03/09  23:00:00,18.3,23.999999999996948,0.0,1868046.6416771596 
 03/09  24:00:00,17.6,23.99999999999956,0.0,1551381.0439118384 
 03/10  01:00:00,17.8,23.999999999999943,0.0,1248612.594697578 
 03/10  02:00:00,16.5,23.999999999999993,0.0,922194.5935901436 
 03/10  03:00:00,16.6,24.000000000000004,0.0,628061.0483228879 
 03/10  04:00:00,16.1,24.000000000000004,0.0,368515.7874474997 
 03/10  05:00:00,16.0,24.0,0.0,156337.39156027127 
 03/10  06:00:00,16.1,24.000000000000007,0.0,7636.218548295821 
 03/10  07:00:00,15.1,23.523709650242914,0.0,0.0 
 03/10  08:00:00,16.8,23.132450860718237,0.0,0.0 
 03/10  09:00:00,18.3,23.432402299234933,0.0,0.0 
 03/10  10:00:00,19.9,23.513414663549803,0.0,0.0 
 03/10  11:00:00,25.9,23.686410123298945,0.0,0.0 
 03/10  12:00:00,26.2,23.99490260552113,0.0,101152.92121154469 
 03/10  13:00:00,26.4,23.999991262080908,0.0,603685.9761451738 
 03/10  14:00:00,27.7,23.999999215405033,0.0,1106654.5677991514 
 03/10  15:00:00,27.4,23.999999901157697,0.0,1570308.7043506282 
 03/10  16:00:00,26.5,23.99999998411056,0.0,2039498.6343440765 
 03/10  17:00:00,26.6,23.999999997209073,0.0,2389183.7489935206 
 03/10  18:00:00,26.1,23.999999999477488,0.0,2758282.57692501 
 03/10  19:00:00,25.6,23.999999999905864,0.0,2712499.219454543 
 03/10  20:00:00,22.0,23.999999999982695,0.0,2510075.529177878 
 03/10  21:00:00,21.3,23.999999999996867,0.0,2178535.53825329 
 03/10  22:00:00,20.8,23.999999999999456,0.0,1945973.0290868105 
 03/10  23:00:00,18.9,23.99999999999992,0.0,1601079.2960059429 
 03/10  24:00:00,17.1,23.999999999999993,0.0,1305346.168988829 
 03/11  01:00:00,16.4,24.000000000000007,0.0,1021023.8865295785 
 03/11  02:00:00,15.0,24.000000000000004,0.0,710189.7348790345 
 03/11  03:00:00,15.0,24.0,0.0,423121.2782781756 
 03/11  04:00:00,13.0,24.0,0.0,161798.26308126634 
 03/11  05:00:00,12.9,23.88151778310127,0.0,0.0 
 03/11  06:00:00,13.0,23.335811220635033,0.0,0.0 
 03/11  07:00:00,12.1,22.74033802020964,0.0,0.0 
 03/11  08:00:00,13.3,22.30643278154124,0.0,0.0 
 03/11  09:00:00,15.9,22.487103076048975,0.0,0.0 
 03/11  10:00:00,18.1,22.491235832889824,0.0,0.0 
 03/11  11:00:00,25.2,22.6306043160803,0.0,0.0 
 03/11  12:00:00,26.0,23.01340313775561,0.0,0.0 
 03/11  13:00:00,26.1,23.609489234824764,0.0,0.0 
 03/11  14:00:00,27.6,23.995265921280954,0.0,490216.8495560749 
 03/11  15:00:00,27.6,23.999971474908982,0.0,1268226.9533982505 
 03/11  16:00:00,27.0,23.9999964470517,0.0,1901484.6164267266 
 03/11  17:00:00,26.9,23.9999994301045,0.0,2249185.904224063 
 03/11  18:00:00,26.5,23.99999989752188,0.0,2384085.7061975608 
 03/11  19:00:00,25.6,23.999999982278574,0.0,2447313.601175111 
 03/11  20:00:00,20.7,23.99999999683265,0.0,2667755.1648354693 
 03/11  21:00:00,21.1,23.99999999943803,0.0,2290359.0503985174 
 03/11  22:00:00,20.8,23.99999999990563,0.0,1915918.494091749 
 03/11  23:00:00,19.4,23.999999999986528,0.0,1522073.439571892 
 03/11  24:00:00,19.2,23.999999999998334,0.0,1242236.8372896414 
 03/12  01:00:00,18.8,23.999999999999822,0.0,980600.2343601034 
 03/12  02:00:00,17.5,23.99999999999999,0.0,697033.0532327082 
 03/12  03:00:00,16.9,24.000000000000007,0.0,438768.90590645483 
 03/12  04:00:00,15.9,24.0,0.0,211862.47567499604 
 03/12  05:00:00,15.6,23.999999999999996,0.0,36347.24099620434 
 03/12  06:00:00,15.4,23.587400966769188,0.0,0.0 
 03/12  07:00:00,15.3,23.067638142632454,0.0,0.0 
 03/12  08:00:00,16.0,22.700469029287795,0.0,0.0 
 03/12  09:00:00,17.3,22.94372142967941,0.0,0.0 
 03/12  10:00:00,20.4,23.019158280834535,0.0,0.0 
 03/12  11:00:00,25.8,23.198622973134093,0.0,0.0 
 03/12  12:00:00,26.0,23.599035247146954,0.0,0.0 
 03/12  13:00:00,27.0,23.998666621823475,0.0,207923.09715342638 
 03/12  14:00:00,29.2,23.999995753165557,0.0,1072493.4183737242 
 03/12  15:00:00,29.0,23.99999951478091,0.0,1548996.0131316136 
 03/12  16:00:00,28.7,23.99999992560176,0.0,2106481.123938895 
 03/12  17:00:00,28.0,23.999999986901386,0.0,2377483.899168161 
